21.4125,0
31.889,0
3.01063,0
1.07642,33333
1.39772,33333
1.51337,33333
1.35409,66666
1.03707,66666
2.57092,66666
2.51426,100000
2.84894,100000
2.47551,100000
1.66815,133333
1.99907,133333
2.16318,133333
3.24563,166666
3.22829,166666
3.27996,166666
3.14911,200000
2.60254,200000
2.31435,200000
0.264404,233333
0.407053,233333
0.974314,233333
7.08138,266666
6.94507,266666
6.26464,266666
0.75034,300000
1.04842,300000
1.4751,300000
3.85275,333333
4.06203,333333
4.22906,333333
3.61192,366666
3.83909,366666
3.97137,366666
0.0534287,400000
0.177044,400000
1.04042,400000
8.30239,433333
7.80504,433333
3.01156,433333
3.41472,466666
2.9857,466666
3.88247,466666
1.49315,500000
1.61368,500000
2.50945,500000
1.05442,533333
1.22259,533333
1.63817,533333
0.888311,566666
1.03769,566666
1.34556,566666
2.4203,600000
2.34358,600000
5.20365,600000
2.96011,633333
3.62433,633333
4.69618,633333
5.15108,666666
5.11594,666666
5.98908,666666
1.39385,700000
1.84374,700000
1.29021,700000
2.02033,733333
1.83045,733333
6.07597,733333
0.355068,766666
0.165592,766666
3.89032,766666
0.21953,800000
0.642821,800000
4.10661,800000
2.92826,833333
2.22458,833333
3.49557,833333
3.18033,866666
2.37132,866666
5.90993,866666
3.66343,900000
3.253,900000
1.50113,900000
2.83269,933333
2.52644,933333
10.485,933333
4.17202,966666
3.43742,966666
8.28074,966666
5.56545,1000000
4.88281,1000000
1.27012,1000000
0.627779,1033333
0.411792,1033333
2.31947,1033333
0.985812,1066666
0.696662,1066666
4.87103,1066666
2.51479,1100000
2.29376,1100000
10.3336,1100000
1.07709,1133333
0.774746,1133333
3.76466,1133333
1.18619,1166666
1.08988,1166666
10.2672,1166666
5.10623,1200000
5.39457,1200000
14.5378,1200000
5.27375,1233333
6.5376,1233333
1.68155,1233333
8.633,1266666
7.98437,1266666
6.62402,1266666
9.7328,1300000
8.3908,1300000
8.25266,1300000
5.3736,1333333
4.25245,1333333
14.3313,1333333
0.547681,1366666
1.28695,1366666
5.85223,1366666
0.726921,1400000
0.721736,1400000
8.9565,1400000
3.74279,1433333
2.4683,1433333
11.1794,1433333
1.9966,1466666
1.94758,1466666
7.00148,1466666
6.54542,1500000
7.42216,1500000
25.6272,1500000
8.9394,1533333
7.97082,1533333
9.79705,1533333
3.63874,1566666
2.05254,1566666
9.05052,1566666
2.35927,1600000
3.85305,1600000
8.62309,1600000
2.22782,1633333
1.55638,1633333
13.3932,1633333
2.43489,1666666
2.19562,1666666
11.635,1666666
0.0906016,1700000
1.01159,1700000
9.43108,1700000
4.48845,1733333
2.36611,1733333
7.09474,1733333
0.798305,1766666
0.253134,1766666
5.85351,1766666
2.36458,1800000
3.34645,1800000
12.246,1800000
1.05267,1833333
0.845057,1833333
6.72051,1833333
1.80166,1866666
3.76458,1866666
18.9648,1866666
8.66059,1900000
6.56748,1900000
11.6454,1900000
4.35707,1933333
3.41693,1933333
2.65812,1933333
3.87748,1966666
2.57934,1966666
2.715,1966666
8.28856,2000000
6.44548,2000000
8.85762,2000000
2.20894,2033333
1.46515,2033333
7.17398,2033333
2.29308,2066666
1.37409,2066666
7.26139,2066666
4.27134,2100000
2.84078,2100000
4.74126,2100000
0.187861,2133333
0.71618,2133333
7.75792,2133333
2.80752,2166666
3.06238,2166666
10.0903,2166666
0.0953504,2200000
0.329115,2200000
6.05283,2200000
0.315851,2233333
0.0714197,2233333
3.51321,2233333
1.62603,2266666
1.63529,2266666
2.96002,2266666
3.59422,2300000
1.84434,2300000
8.27777,2300000
1.19118,2333333
2.70755,2333333
2.72436,2333333
1.7131,2366666
0.10002,2366666
3.89844,2366666
3.98855,2400000
8.35285,2400000
5.66211,2400000
1.81382,2433333
0.86333,2433333
1.80588,2433333
10.7909,2466666
10.7989,2466666
5.18149,2466666
7.49552,2500000
6.2508,2500000
2.35506,2500000
8.55484,2533333
3.6566,2533333
5.64402,2533333
5.81212,2566666
1.91366,2566666
3.08801,2566666
0.610832,2600000
1.62551,2600000
2.57902,2600000
4.22423,2633333
3.05669,2633333
2.51982,2633333
21.6606,2666666
14.3067,2666666
8.75928,2666666
2.20766,2700000
0.217483,2700000
0.521213,2700000
6.89436,2733333
2.60183,2733333
0.496753,2733333
3.21335,2766666
8.8316,2766666
16.9093,2766666
5.7064,2800000
8.47132,2800000
15.1839,2800000
3.23799,2833333
0.958975,2833333
18.8,2833333
7.62448,2866666
3.04017,2866666
15.6291,2866666
8.3496,2900000
2.76941,2900000
40.5254,2900000
11.3343,2933333
4.91258,2933333
44.6534,2933333
5.71504,2966666
2.23659,2966666
44.8507,2966666
6.94736,3000000
5.17589,3000000
21.4526,3000000
5.08411,3033333
6.38935,3033333
59.9681,3033333
3.89383,3066666
1.6639,3066666
32.3843,3066666
1.61825,3100000
4.91592,3100000
33.7631,3100000
3.59041,3133333
1.3744,3133333
37.5296,3133333
0.679527,3166666
2.74249,3166666
27.8048,3166666
0.189212,3200000
0.549341,3200000
31.4219,3200000
2.69716,3233333
3.4549,3233333
31.7782,3233333
10.8166,3266666
9.51631,3266666
87.9403,3266666
4.48051,3300000
2.92643,3300000
49.4634,3300000
2.54091,3333333
1.56838,3333333
33.6449,3333333
3.83237,3366666
8.96331,3366666
49.3714,3366666
2.18102,3400000
0.30875,3400000
32.1869,3400000
8.04092,3433333
2.60575,3433333
43.3015,3433333
3.94208,3466666
2.68318,3466666
16.5591,3466666
4.23873,3500000
0.358447,3500000
36.9566,3500000
4.07743,3533333
0.618305,3533333
32.775,3533333
7.16232,3566666
5.6733,3566666
37.74,3566666
23.1636,3600000
8.99263,3600000
59.3944,3600000
10.4269,3633333
1.14906,3633333
37.4223,3633333
10.8205,3666666
0.838537,3666666
32.3609,3666666
9.61834,3700000
7.29859,3700000
45.0935,3700000
1.66276,3733333
1.32542,3733333
15.8058,3733333
6.38403,3766666
2.91653,3766666
29.5609,3766666
1.53192,3800000
0.916978,3800000
16.0971,3800000
8.62964,3833333
1.3615,3833333
22.872,3833333
0.922552,3866666
1.62749,3866666
13.3051,3866666
4.48762,3900000
0.428425,3900000
19.4304,3900000
12.4824,3933333
3.85084,3933333
31.2758,3933333
1.11364,3966666
3.03313,3966666
6.42023,3966666
7.06287,4000000
1.34783,4000000
15.9799,4000000
7.62778,4033333
5.09403,4033333
9.07612,4033333
1.45257,4066666
2.35009,4066666
8.26408,4066666
4.36034,4100000
2.15837,4100000
13.6989,4100000
8.19336,4133333
3.28703,4133333
5.75504,4133333
4.49579,4166666
1.07107,4166666
6.95253,4166666
6.6264,4200000
4.12793,4200000
8.51363,4200000
6.7942,4233333
3.49934,4233333
11.5471,4233333
3.96608,4266666
3.42316,4266666
7.12402,4266666
1.99502,4300000
2.86978,4300000
19.4428,4300000
0.707037,4333333
0.891154,4333333
8.57558,4333333
1.05004,4366666
1.47388,4366666
7.42383,4366666
2.60152,4400000
7.12286,4400000
9.67953,4400000
1.56393,4433333
2.94113,4433333
11.5806,4433333
12.672,4466666
14.8879,4466666
3.10217,4466666
4.40392,4500000
3.28067,4500000
17.0184,4500000
8.06282,4533333
11.4565,4533333
1.58152,4533333
9.57646,4566666
13.9505,4566666
0.539427,4566666
3.57917,4600000
6.73267,4600000
2.3001,4600000
0.741684,4633333
2.68862,4633333
6.22366,4633333
0.965455,4666666
2.64688,4666666
7.08662,4666666
14.8474,4700000
21.8415,4700000
3.13361,4700000
5.89476,4733333
11.6044,4733333
7.85667,4733333
2.21683,4766666
6.74928,4766666
4.22514,4766666
5.11643,4800000
11.8489,4800000
0.467349,4800000
1.13583,4833333
4.93398,4833333
3.49232,4833333
4.08024,4866666
11.5263,4866666
0.605565,4866666
8.63557,4900000
18.0179,4900000
1.93984,4900000
11.3185,4933333
26.7724,4933333
1.50282,4933333
2.76007,4966666
12.1514,4966666
3.22769,4966666
0.195788,5000000
6.12204,5000000
3.46718,5000000
2.23565,5033333
10.8405,5033333
6.8447,5033333
4.92604,5066666
15.9697,5066666
1.06487,5066666
14.6436,5100000
22.5066,5100000
5.97201,5100000
1.82045,5133333
5.25409,5133333
4.23424,5133333
4.84357,5166666
15.7045,5166666
1.27201,5166666
19.6473,5200000
31.8228,5200000
7.30076,5200000
8.42335,5233333
9.54839,5233333
3.77457,5233333
6.83696,5266666
34.9566,5266666
6.18001,5266666
3.66453,5300000
24.8276,5300000
2.66691,5300000
10.7454,5333333
30.4784,5333333
3.46825,5333333
4.04362,5366666
13.3761,5366666
1.29891,5366666
6.26315,5400000
22.6253,5400000
2.22593,5400000
0.496826,5433333
21.8628,5433333
3.26497,5433333
0.5104,5466666
16.0322,5466666
2.27347,5466666
5.39835,5500000
8.58534,5500000
2.97507,5500000
3.41825,5533333
10.5225,5533333
0.836322,5533333
3.36076,5566666
12.3101,5566666
0.546981,5566666
7.78421,5600000
5.89561,5600000
2.78434,5600000
1.00168,5633333
15.0188,5633333
0.850835,5633333
2.12649,5666666
19.382,5666666
1.46157,5666666
23.6992,5700000
17.9797,5700000
13.2257,5700000
4.12074,5733333
22.7433,5733333
3.59398,5733333
5.78784,5766666
20.7829,5766666
4.60186,5766666
10.3566,5800000
11.4072,5800000
3.05386,5800000
4.86433,5833333
9.37641,5833333
2.14874,5833333
8.49127,5866666
24.6245,5866666
9.13892,5866666
6.1165,5900000
21.1667,5900000
6.63505,5900000
2.17187,5933333
23.6407,5933333
5.98865,5933333
6.16414,5966666
20.4664,5966666
4.43785,5966666
13.5903,6000000
13.7766,6000000
5.99904,6000000
12.037,6033333
11.2899,6033333
3.62805,6033333
7.95632,6066666
19.3273,6066666
4.54752,6066666
17.3218,6100000
18.2603,6100000
7.03691,6100000
12.3779,6133333
20.6666,6133333
6.87763,6133333
8.82854,6166666
20.3505,6166666
5.69053,6166666
3.23656,6200000
15.3134,6200000
3.16831,6200000
26.1353,6233333
12.4881,6233333
5.61984,6233333
1.71064,6266666
22.7118,6266666
6.51037,6266666
11.4834,6300000
13.1922,6300000
2.08916,6300000
29.3948,6333333
1.32352,6333333
4.57972,6333333
7.82577,6366666
24.1059,6366666
7.52156,6366666
23.5268,6400000
31.025,6400000
10.9199,6400000
9.35964,6433333
24.6144,6433333
5.82988,6433333
9.18754,6466666
15.2422,6466666
1.34332,6466666
7.9951,6500000
45.6737,6500000
16.8141,6500000
14.1046,6533333
29.552,6533333
5.43194,6533333
24.3773,6566666
19.0141,6566666
2.52715,6566666
7.09237,6600000
42.9733,6600000
9.56988,6600000
6.7947,6633333
27.9018,6633333
4.77688,6633333
2.12131,6666666
40.1058,6666666
12.5792,6666666
9.63811,6700000
19.9369,6700000
1.91435,6700000
23.3438,6733333
47.1135,6733333
10.3093,6733333
5.15838,6766666
25.5581,6766666
6.85949,6766666
21.8422,6800000
